record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_PRECIPITATION,AVERAGE_RAIN
218,2019-07-25 11:00:00,High,36.3,60.8,94.0,LIGHT,22.0,1015.0,100.0,6.0,,0.0,
219,2019-08-28 18:00:00,High,40.3,65.4,89.3,LIGHT,21.0,1018.0,82.0,6.0,,0.0,
220,2018-08-27 20:00:00,Low,40.0,7.1,88.8,DARK,21.0,1011.0,77.0,2.0,,0.0,chuva moderada
221,2018-09-09 08:00:00,None,40.9,0.0,87.0,LIGHT,16.0,1020.0,100.0,1.0,,0.0,
222,2019-03-31 03:00:00,None,38.9,1.0,70.4,DARK,11.0,1013.0,87.0,1.0,céu limpo,0.0,
223,2019-01-19 06:00:00,None,47.0,0.0,71.4,DARK,6.0,1016.0,93.0,3.0,nuvens dispersas,0.0,
224,2019-01-19 13:00:00,Low,37.3,18.8,90.9,LIGHT,12.0,1011.0,100.0,2.0,,0.0,chuva fraca
225,2018-10-16 01:00:00,None,45.8,0.0,84.7,DARK,16.0,1012.0,100.0,1.0,,0.0,
226,2019-09-16 17:00:00,Very_High,38.4,140.7,82.9,LIGHT,22.0,1017.0,88.0,1.0,céu pouco nublado,0.0,
227,2018-10-05 16:00:00,High,34.1,128.9,92.7,LIGHT,19.0,1015.0,72.0,3.0,céu claro,0.0,
228,2019-02-16 17:00:00,High,35.4,165.0,93.0,LIGHT,18.0,1020.0,51.0,2.0,céu claro,0.0,
229,2018-07-31 06:00:00,None,45.9,2.0,86.5,LIGHT,19.0,1018.0,93.0,1.0,nuvens quebradas,0.0,
230,2018-11-13 11:00:00,Medium,42.8,25.7,75.6,LIGHT,15.0,1025.0,63.0,2.0,céu claro,0.0,
231,2018-11-03 20:00:00,None,43.9,6.1,81.1,DARK,13.0,1021.0,93.0,0.0,nuvens quebradas,0.0,
232,2019-04-14 17:00:00,High,32.4,47.2,84.0,LIGHT,18.0,1014.0,93.0,2.0,nuvens quebradas,0.0,
233,2019-08-17 11:00:00,Medium,37.7,29.3,89.0,LIGHT,22.0,1017.0,78.0,2.0,céu pouco nublado,0.0,
234,2018-10-06 02:00:00,None,47.2,0.0,78.9,DARK,13.0,1016.0,93.0,0.0,algumas nuvens,0.0,
235,2018-08-19 09:00:00,None,38.4,0.0,83.9,LIGHT,24.0,1018.0,31.0,3.0,céu claro,0.0,
236,2018-07-29 05:00:00,None,47.5,0.0,86.1,DARK,15.0,1018.0,93.0,2.0,nuvens quebradas,0.0,
237,2019-05-17 10:00:00,Medium,34.4,36.5,78.5,LIGHT,14.0,1017.0,71.0,6.0,nuvens dispersas,0.0,
238,2019-08-28 15:00:00,High,36.2,69.6,87.2,LIGHT,23.0,1018.0,78.0,3.0,nuvens quebradas,0.0,
239,2018-11-21 16:00:00,High,43.3,27.9,68.9,LIGHT,13.0,1009.0,76.0,5.0,,0.0,chuva
240,2018-10-19 11:00:00,Medium,39.6,36.0,87.8,LIGHT,20.0,1015.0,64.0,3.0,céu claro,0.0,
241,2019-06-24 05:00:00,None,41.9,0.0,68.4,DARK,15.0,1013.0,100.0,0.0,,0.0,chuva fraca
242,2019-02-18 19:00:00,Medium,40.1,21.9,84.1,DARK,12.0,1019.0,81.0,5.0,algumas nuvens,0.0,
243,2019-02-07 03:00:00,None,48.8,2.7,82.7,DARK,8.0,1026.0,93.0,3.0,,0.0,
244,2019-09-23 05:00:00,None,38.5,2.5,91.5,DARK,13.0,1020.0,100.0,2.0,nuvens dispersas,0.0,
245,2018-09-26 02:00:00,None,44.5,1.2,87.0,DARK,19.0,1019.0,38.0,4.0,céu claro,0.0,
246,2018-11-06 12:00:00,Medium,40.3,22.9,82.3,LIGHT,13.0,1010.0,93.0,10.0,,0.0,chuva fraca
247,2019-01-28 21:00:00,None,41.8,0.0,75.2,DARK,11.0,1023.0,87.0,2.0,nuvens dispersas,0.0,
248,2019-09-27 12:00:00,Medium,37.2,31.6,82.7,LIGHT,21.0,1023.0,77.0,1.0,nuvens quebradas,0.0,
249,2019-09-02 08:00:00,Very_High,47.7,83.9,75.8,LIGHT,19.0,1015.0,60.0,3.0,,0.0,
250,2019-06-27 15:00:00,Medium,34.4,36.0,78.2,LIGHT,22.0,1018.0,77.0,3.0,céu pouco nublado,0.0,
251,2019-05-07 19:00:00,Low,32.9,7.6,69.3,LIGHT,16.0,1014.0,93.0,7.0,nublado,0.0,
252,2019-06-29 14:00:00,Medium,36.7,19.2,77.6,LIGHT,23.0,1017.0,73.0,6.0,,0.0,
253,2019-09-30 03:00:00,None,42.8,0.0,85.9,DARK,17.0,1018.0,93.0,1.0,nuvens quebradas,0.0,
254,2019-04-29 02:00:00,None,41.9,0.0,74.2,DARK,13.0,1019.0,93.0,1.0,,0.0,chuva fraca
255,2019-08-20 12:00:00,Medium,41.0,36.3,78.2,LIGHT,24.0,1020.0,57.0,2.0,,0.0,
256,2019-02-16 00:00:00,None,32.9,9.0,88.2,DARK,9.0,1024.0,76.0,1.0,céu claro,0.0,
257,2018-10-13 02:00:00,None,45.1,3.1,84.5,DARK,20.0,1016.0,68.0,5.0,céu claro,0.0,
258,2018-08-23 03:00:00,None,46.9,0.8,89.7,DARK,16.0,1018.0,100.0,0.0,,0.0,
259,2019-08-17 09:00:00,Low,41.6,17.4,96.4,LIGHT,21.0,1018.0,83.0,0.0,céu pouco nublado,0.0,
260,2018-10-07 00:00:00,None,46.5,1.4,86.5,DARK,13.0,1021.0,71.0,3.0,céu claro,0.0,
261,2018-11-25 07:00:00,None,39.9,0.0,80.3,DARK,8.0,1011.0,93.0,1.0,algumas nuvens,0.0,
262,2019-02-28 22:00:00,Medium,50.1,11.2,78.5,DARK,11.0,1029.0,100.0,1.0,céu pouco nublado,0.0,
263,2019-01-29 05:00:00,Low,52.2,1.5,69.5,DARK,8.0,1021.0,100.0,2.0,,0.0,
264,2019-05-04 06:00:00,None,39.0,1.2,69.0,LOW_LIGHT,11.0,1012.0,76.0,0.0,,0.0,
265,2018-12-06 07:00:00,Medium,44.9,9.8,66.3,DARK,13.0,1030.0,93.0,0.0,,0.0,
266,2019-04-12 14:00:00,High,36.8,70.2,78.8,LIGHT,17.0,1020.0,77.0,2.0,céu limpo,0.0,
267,2018-11-12 07:00:00,Medium,46.2,3.7,83.8,LOW_LIGHT,7.0,1014.0,100.0,3.0,nuvens dispersas,0.0,
268,2019-04-26 01:00:00,None,41.6,0.0,76.0,DARK,11.0,1022.0,81.0,3.0,nuvens dispersas,0.0,
269,2019-06-26 21:00:00,None,41.4,0.0,62.0,DARK,19.0,1016.0,93.0,2.0,céu pouco nublado,0.0,
270,2019-02-24 03:00:00,Low,47.0,5.0,80.8,DARK,8.0,1028.0,81.0,1.0,céu claro,0.0,
271,2019-02-01 10:00:00,Very_High,42.9,59.2,87.1,LIGHT,9.0,993.0,81.0,8.0,,0.0,chuva
272,2019-06-22 21:00:00,Medium,38.5,29.2,87.0,DARK,18.0,1013.0,55.0,4.0,,0.0,
273,2019-08-20 11:00:00,High,39.7,103.6,80.6,LIGHT,22.0,1020.0,60.0,2.0,,0.0,
274,2019-02-27 02:00:00,Low,41.2,1.6,86.1,DARK,12.0,1024.0,76.0,2.0,céu claro,0.0,
275,2019-08-11 06:00:00,Low,44.3,12.4,95.3,LOW_LIGHT,14.0,1020.0,100.0,3.0,nuvens dispersas,0.0,
276,2019-03-04 13:00:00,Low,32.4,21.2,101.5,LIGHT,14.0,1022.0,62.0,2.0,,0.0,chuva fraca
277,2018-08-13 03:00:00,None,40.1,0.0,90.7,DARK,16.0,1017.0,93.0,2.0,algumas nuvens,0.0,
278,2019-04-19 13:00:00,High,35.0,70.6,82.6,LIGHT,18.0,1015.0,59.0,6.0,nuvens dispersas,0.0,
279,2019-06-10 20:00:00,Low,38.6,2.4,71.7,LOW_LIGHT,15.0,1019.0,82.0,6.0,céu pouco nublado,0.0,
280,2019-02-04 12:00:00,Medium,33.1,27.5,92.7,LIGHT,10.0,1031.0,53.0,2.0,céu claro,0.0,
281,2018-08-29 02:00:00,None,41.9,5.0,86.6,DARK,16.0,1020.0,93.0,3.0,nuvens quebradas,0.0,
282,2019-09-05 15:00:00,High,36.4,65.3,78.7,LIGHT,29.0,1018.0,33.0,4.0,,0.0,
283,2018-11-16 18:00:00,Very_High,43.8,72.7,71.5,DARK,16.0,1013.0,82.0,2.0,,0.0,
284,2019-06-21 01:00:00,Low,40.3,4.8,60.4,DARK,15.0,1018.0,100.0,1.0,céu pouco nublado,0.0,
285,2019-06-09 11:00:00,Medium,34.6,23.3,76.9,LIGHT,17.0,1021.0,72.0,2.0,céu pouco nublado,0.0,
286,2018-08-06 10:00:00,Medium,40.6,19.0,89.2,LIGHT,19.0,1016.0,93.0,2.0,,0.0,
287,2019-08-23 02:00:00,Low,47.8,8.2,70.2,DARK,18.0,1015.0,82.0,3.0,,0.0,
288,2019-09-16 09:00:00,Very_High,44.3,159.3,77.5,LIGHT,20.0,1018.0,82.0,3.0,céu pouco nublado,0.0,
289,2018-12-08 00:00:00,Low,43.8,8.3,75.3,DARK,10.0,1032.0,100.0,0.0,,0.0,
290,2018-10-03 15:00:00,High,37.1,39.1,90.1,LIGHT,27.0,1020.0,26.0,2.0,céu claro,0.0,
291,2019-07-05 15:00:00,Medium,36.1,37.0,83.8,LIGHT,24.0,1017.0,68.0,4.0,céu pouco nublado,0.0,
292,2019-08-12 15:00:00,High,38.2,256.9,89.1,LIGHT,22.0,1022.0,68.0,7.0,,0.0,
293,2019-09-03 01:00:00,None,40.2,2.3,82.3,DARK,21.0,1017.0,73.0,2.0,,0.0,
294,2019-01-17 07:00:00,Medium,52.7,2.3,68.0,DARK,5.0,1021.0,100.0,2.0,,0.0,
295,2019-02-03 13:00:00,Low,34.3,17.5,90.9,LIGHT,10.0,1030.0,53.0,1.0,céu claro,0.0,
296,2019-06-20 23:00:00,Low,38.2,3.2,64.1,DARK,15.0,1018.0,93.0,1.0,nuvens quebradas,0.0,
297,2019-08-25 05:00:00,Low,45.3,13.9,81.3,DARK,14.0,1015.0,100.0,1.0,céu pouco nublado,0.0,
298,2019-06-10 05:00:00,None,37.7,1.5,66.0,DARK,9.0,1020.0,100.0,1.0,,0.0,
299,2019-08-13 12:00:00,High,36.8,69.3,89.8,LIGHT,23.0,1022.0,68.0,3.0,,0.0,
300,2018-11-23 09:00:00,Very_High,42.3,113.7,74.8,LIGHT,10.0,1014.0,93.0,4.0,,0.0,chuva moderada
301,2019-08-25 10:00:00,Medium,43.2,21.6,76.7,LIGHT,19.0,1016.0,88.0,1.0,nuvens quebradas,0.0,
302,2018-08-21 21:00:00,Low,40.4,4.5,87.4,DARK,21.0,1014.0,83.0,0.0,céu claro,0.0,
303,2018-07-30 06:00:00,None,43.7,0.0,88.3,LIGHT,20.0,1018.0,72.0,3.0,nuvens quebradas,0.0,
304,2019-09-24 07:00:00,Very_High,44.8,101.5,77.2,LOW_LIGHT,17.0,1018.0,100.0,7.0,,0.0,chuva moderada
305,2018-10-21 20:00:00,None,40.8,4.4,82.4,DARK,17.0,1019.0,93.0,2.0,céu claro,0.0,
306,2018-08-22 11:00:00,Medium,41.9,37.4,87.0,LIGHT,18.0,1016.0,93.0,2.0,,0.0,
307,2018-09-21 23:00:00,Low,42.7,20.7,81.7,DARK,17.0,1022.0,100.0,0.0,céu claro,0.0,
308,2018-10-21 05:00:00,None,43.8,0.8,80.9,DARK,17.0,1017.0,68.0,1.0,céu claro,0.0,
309,2019-02-06 07:00:00,Medium,48.1,5.5,75.5,DARK,3.0,1026.0,100.0,1.0,algumas nuvens,0.0,
310,2019-04-27 08:00:00,Low,37.8,2.8,65.8,LIGHT,11.0,1029.0,87.0,3.0,,0.0,
311,2019-07-14 22:00:00,Low,36.8,6.8,76.4,DARK,19.0,1016.0,100.0,1.0,nuvens quebradas,0.0,
312,2019-04-02 16:00:00,High,35.0,39.5,79.1,LIGHT,17.0,1016.0,67.0,7.0,céu limpo,0.0,
313,2019-02-05 18:00:00,High,40.8,42.1,91.7,DARK,13.0,1028.0,71.0,2.0,céu claro,0.0,
314,2019-04-30 04:00:00,None,44.4,2.4,74.2,DARK,11.0,1018.0,100.0,7.0,,0.0,
315,2019-09-04 06:00:00,None,44.9,0.0,84.0,DARK,15.0,1018.0,93.0,0.0,,0.0,
316,2019-07-22 13:00:00,Medium,36.4,25.0,96.7,LIGHT,28.0,1017.0,83.0,2.0,céu pouco nublado,0.0,
317,2019-05-13 06:00:00,Medium,41.8,7.8,65.8,LOW_LIGHT,16.0,1018.0,28.0,5.0,,0.0,
318,2019-05-16 04:00:00,None,42.8,0.0,71.5,DARK,13.0,1014.0,87.0,3.0,nublado,0.0,
319,2019-03-04 21:00:00,None,44.4,0.0,87.0,DARK,11.0,1019.0,81.0,5.0,nuvens dispersas,0.0,
320,2019-09-29 03:00:00,None,41.5,4.5,85.4,DARK,12.0,1020.0,100.0,1.0,céu pouco nublado,0.0,
321,2019-06-22 05:00:00,None,40.2,0.0,68.0,DARK,13.0,1015.0,100.0,2.0,céu pouco nublado,0.0,
322,2018-11-04 07:00:00,None,40.8,1.0,86.0,LOW_LIGHT,12.0,1014.0,87.0,5.0,nuvens quebradas,0.0,
323,2019-09-06 23:00:00,Low,34.6,9.6,75.5,DARK,21.0,1018.0,40.0,2.0,,0.0,
324,2019-07-18 21:00:00,Low,35.9,8.1,78.4,DARK,18.0,1015.0,93.0,4.0,,0.0,
325,2018-12-04 15:00:00,Medium,39.8,35.5,79.2,LIGHT,13.0,1021.0,93.0,2.0,,0.0,
326,2019-07-03 01:00:00,None,42.4,0.0,83.3,DARK,17.0,1013.0,100.0,5.0,nuvens quebradas,0.0,
327,2018-10-26 11:00:00,Low,37.9,15.8,88.8,LIGHT,16.0,1015.0,77.0,0.0,nuvens dispersas,0.0,
328,2018-10-24 03:00:00,None,45.5,0.0,86.2,DARK,19.0,1025.0,48.0,4.0,céu claro,0.0,
329,2019-05-26 11:00:00,Medium,37.5,16.0,81.4,LIGHT,21.0,1021.0,56.0,3.0,,0.0,
330,2018-08-08 17:00:00,High,36.8,65.0,91.5,LIGHT,21.0,1015.0,77.0,3.0,nuvens dispersas,0.0,
331,2018-10-04 07:00:00,Very_High,43.3,78.8,85.7,LIGHT,11.0,1018.0,62.0,1.0,céu claro,0.0,
332,2019-09-05 12:00:00,Medium,41.8,27.3,88.0,LIGHT,27.0,1019.0,42.0,5.0,,0.0,
333,2019-02-18 11:00:00,Medium,31.9,30.4,96.4,LIGHT,10.0,1018.0,93.0,3.0,nuvens dispersas,0.0,
334,2019-09-06 03:00:00,None,44.2,3.3,80.3,DARK,19.0,1018.0,49.0,5.0,,0.0,
335,2019-08-18 03:00:00,Low,46.7,18.4,89.5,DARK,19.0,1014.0,100.0,2.0,nuvens quebradas,0.0,
336,2019-04-16 19:00:00,Medium,35.3,28.5,87.7,LOW_LIGHT,15.0,1011.0,67.0,0.0,céu limpo,0.0,
337,2019-09-11 16:00:00,Medium,38.6,62.7,85.4,LIGHT,25.0,1022.0,44.0,8.0,,0.0,
338,2018-10-17 18:00:00,High,45.1,39.7,84.5,DARK,15.0,1013.0,87.0,6.0,,0.0,chuva moderada
339,2019-01-21 20:00:00,Low,37.6,8.5,81.8,DARK,10.0,1024.0,87.0,3.0,céu claro,0.0,
340,2018-08-31 21:00:00,Low,38.9,15.5,88.4,DARK,19.0,1015.0,68.0,1.0,céu claro,0.0,
341,2019-05-05 02:00:00,None,41.9,0.0,74.3,DARK,13.0,1014.0,87.0,1.0,,0.0,
342,2019-04-12 02:00:00,None,38.7,0.0,65.7,DARK,8.0,1020.0,100.0,0.0,céu limpo,0.0,
343,2019-07-05 01:00:00,None,41.7,0.6,79.1,DARK,18.0,1017.0,100.0,0.0,,0.0,
344,2018-09-28 10:00:00,High,39.6,51.0,88.3,LIGHT,17.0,1022.0,100.0,1.0,nuvens dispersas,0.0,
345,2019-06-05 05:00:00,None,35.3,2.0,71.9,DARK,11.0,1015.0,93.0,5.0,,0.0,chuva fraca
346,2019-08-11 01:00:00,None,43.1,7.7,86.9,DARK,16.0,1021.0,93.0,1.0,céu pouco nublado,0.0,
347,2018-08-02 21:00:00,Low,40.6,13.6,87.6,DARK,24.0,1014.0,61.0,2.0,céu claro,0.0,
348,2019-04-29 04:00:00,None,42.0,0.0,75.1,DARK,12.0,1018.0,100.0,2.0,,0.0,
349,2019-09-12 01:00:00,None,47.4,0.0,75.4,DARK,19.0,1024.0,72.0,2.0,,0.0,
350,2019-04-23 22:00:00,None,42.1,1.0,72.2,DARK,10.0,1001.0,62.0,4.0,nuvens quebradas,0.0,
351,2019-04-12 08:00:00,Very_High,41.7,110.1,75.2,LIGHT,11.0,1021.0,87.0,2.0,céu limpo,0.0,
352,2019-07-07 03:00:00,None,41.7,2.8,87.0,DARK,16.0,1016.0,100.0,1.0,céu pouco nublado,0.0,
353,2019-07-23 15:00:00,High,34.1,73.9,87.5,LIGHT,23.0,1017.0,94.0,4.0,nuvens quebradas,0.0,
354,2019-06-20 21:00:00,None,39.5,0.0,78.6,DARK,16.0,1017.0,93.0,2.0,nuvens dispersas,0.0,
355,2019-04-30 02:00:00,None,42.1,0.0,73.9,DARK,11.0,1019.0,100.0,7.0,céu pouco nublado,0.0,
356,2019-04-02 02:00:00,None,41.5,0.0,76.1,DARK,11.0,1016.0,87.0,0.0,céu limpo,0.0,
357,2019-07-08 08:00:00,Very_High,41.4,131.2,77.1,LIGHT,18.0,1013.0,100.0,1.0,nuvens quebradas,0.0,
358,2018-07-26 11:00:00,Medium,37.2,31.6,91.0,LIGHT,21.0,1017.0,83.0,5.0,nuvens dispersas,0.0,
359,2018-08-15 10:00:00,None,38.2,2.8,83.9,LIGHT,20.0,1015.0,77.0,2.0,céu claro,0.0,
360,2018-08-03 01:00:00,None,44.0,0.0,88.7,DARK,22.0,1014.0,78.0,1.0,céu claro,0.0,
361,2019-06-01 19:00:00,Medium,40.5,18.5,69.8,LIGHT,26.0,1017.0,44.0,4.0,,0.0,
362,2018-08-28 20:00:00,None,42.0,0.0,87.8,DARK,17.0,1018.0,93.0,4.0,,0.0,
363,2019-07-11 13:00:00,Medium,35.8,29.4,91.7,LIGHT,30.0,1014.0,69.0,3.0,,0.0,
364,2019-07-02 16:00:00,High,40.7,65.6,84.5,LIGHT,25.0,1014.0,77.0,3.0,,0.0,
365,2018-12-08 07:00:00,None,42.3,0.0,76.0,DARK,7.0,1031.0,100.0,0.0,,0.0,
366,2018-11-09 22:00:00,Medium,45.2,10.8,84.4,DARK,15.0,1013.0,100.0,10.0,,0.0,chuva fraca
367,2019-04-24 20:00:00,Low,38.1,12.9,74.5,DARK,11.0,1002.0,81.0,4.0,céu pouco nublado,0.0,
368,2018-11-26 12:00:00,Low,37.4,19.0,88.4,LIGHT,14.0,1021.0,71.0,4.0,nuvens dispersas,0.0,
369,2019-06-17 22:00:00,None,37.9,3.6,73.7,DARK,15.0,1013.0,72.0,3.0,,0.0,
370,2019-09-20 07:00:00,Very_High,46.5,106.6,71.4,LOW_LIGHT,16.0,1013.0,93.0,0.0,nuvens quebradas,0.0,
371,2019-07-13 16:00:00,Medium,34.8,26.8,87.1,LIGHT,23.0,1015.0,83.0,5.0,nuvens dispersas,0.0,
372,2019-09-25 10:00:00,Medium,38.2,41.8,85.3,LIGHT,17.0,1022.0,88.0,1.0,nuvens quebradas,0.0,
373,2018-10-05 18:00:00,Medium,43.0,40.6,88.8,LOW_LIGHT,17.0,1015.0,82.0,2.0,céu claro,0.0,
374,2019-05-30 03:00:00,Low,38.8,3.2,57.5,DARK,18.0,1021.0,49.0,2.0,,0.0,
375,2019-01-18 05:00:00,None,42.1,0.0,75.1,DARK,2.0,1022.0,93.0,0.0,nuvens dispersas,0.0,
376,2018-12-03 11:00:00,Medium,40.9,14.8,74.0,LIGHT,14.0,1024.0,100.0,6.0,,0.0,
377,2018-10-31 17:00:00,Medium,34.2,35.9,92.5,LOW_LIGHT,12.0,1005.0,87.0,1.0,algumas nuvens,0.0,
378,2018-10-21 13:00:00,Low,40.0,7.7,87.9,LIGHT,25.0,1018.0,50.0,4.0,céu claro,0.0,
379,2019-08-26 06:00:00,Low,42.6,11.2,76.7,DARK,17.0,1013.0,93.0,1.0,,0.0,
380,2019-08-13 06:00:00,Low,45.6,12.4,84.1,LOW_LIGHT,12.0,1021.0,100.0,1.0,,0.0,
381,2018-08-28 00:00:00,None,44.7,1.3,81.8,DARK,17.0,1012.0,93.0,2.0,,0.0,trovoada com chuva leve
382,2019-09-26 04:00:00,None,48.3,0.0,78.6,DARK,12.0,1020.0,100.0,1.0,nuvens dispersas,0.0,
383,2019-05-26 10:00:00,Medium,35.1,29.5,71.9,LIGHT,20.0,1021.0,60.0,2.0,,0.0,
384,2019-07-26 02:00:00,None,47.9,0.0,82.0,DARK,16.0,1017.0,100.0,1.0,,0.0,
385,2019-05-30 19:00:00,High,42.6,40.2,66.4,LIGHT,28.0,1019.0,30.0,7.0,,0.0,
386,2019-05-29 13:00:00,Low,45.2,12.4,72.3,LIGHT,26.0,1021.0,28.0,3.0,,0.0,
387,2019-05-29 02:00:00,None,43.2,2.0,69.7,DARK,16.0,1020.0,51.0,4.0,,0.0,
388,2018-09-07 04:00:00,Low,40.9,27.5,87.3,DARK,17.0,1013.0,93.0,2.0,céu claro,0.0,
389,2019-02-25 23:00:00,None,37.3,3.4,89.0,DARK,12.0,1027.0,62.0,2.0,céu claro,0.0,
390,2018-08-08 05:00:00,None,45.3,0.7,87.0,DARK,14.0,1015.0,100.0,1.0,nuvens dispersas,0.0,
391,2018-12-11 10:00:00,High,37.6,31.6,70.3,LIGHT,8.0,1023.0,66.0,3.0,,0.0,
392,2019-02-10 08:00:00,None,41.3,0.0,89.4,LOW_LIGHT,13.0,1019.0,100.0,8.0,,0.0,chuva fraca
393,2018-09-29 01:00:00,Low,43.9,5.1,84.6,DARK,15.0,1018.0,100.0,3.0,nuvens quebradas,0.0,
394,2019-04-13 06:00:00,None,39.9,0.0,77.7,LIGHT,10.0,1019.0,87.0,3.0,céu limpo,0.0,
395,2019-07-21 12:00:00,Medium,40.4,10.9,80.2,LIGHT,24.0,1019.0,77.0,4.0,,0.0,
396,2019-09-08 13:00:00,Medium,45.9,15.5,85.1,LIGHT,27.0,1017.0,42.0,3.0,,0.0,
397,2019-06-03 17:00:00,Very_High,43.2,77.5,70.7,LIGHT,21.0,1017.0,72.0,3.0,céu pouco nublado,0.0,
398,2019-06-20 08:00:00,None,40.1,0.0,66.7,LIGHT,15.0,1016.0,93.0,3.0,nuvens quebradas,0.0,
399,2018-08-31 10:00:00,Medium,37.0,21.5,90.6,LIGHT,21.0,1017.0,64.0,1.0,céu claro,0.0,
400,2018-09-10 07:00:00,Medium,42.5,16.4,86.9,LIGHT,14.0,1022.0,100.0,1.0,,0.0,
401,2018-08-22 23:00:00,Low,40.4,8.3,88.3,DARK,17.0,1018.0,100.0,1.0,,0.0,
402,2018-12-01 03:00:00,None,41.8,0.0,75.1,DARK,7.0,1024.0,100.0,4.0,nuvens dispersas,0.0,
403,2019-07-10 01:00:00,Medium,51.2,5.0,75.1,DARK,19.0,1015.0,100.0,2.0,,0.0,
404,2018-10-26 07:00:00,Very_High,47.5,95.7,73.1,LOW_LIGHT,13.0,1014.0,100.0,1.0,,0.0,
405,2019-09-28 11:00:00,Medium,36.3,25.9,88.5,LIGHT,17.0,1022.0,100.0,1.0,céu pouco nublado,0.0,
406,2019-07-17 00:00:00,Low,35.6,2.3,85.3,DARK,18.0,1014.0,88.0,4.0,,0.0,
407,2018-12-02 23:00:00,None,44.6,0.7,68.4,DARK,15.0,1024.0,87.0,6.0,nuvens quebradas,0.0,
408,2019-07-01 14:00:00,Medium,36.3,25.3,70.1,LIGHT,24.0,1019.0,73.0,3.0,céu pouco nublado,0.0,
409,2019-04-28 05:00:00,None,41.1,0.0,71.3,DARK,11.0,1022.0,100.0,1.0,,0.0,
410,2019-08-20 18:00:00,High,40.0,78.7,80.1,LIGHT,26.0,1017.0,60.0,6.0,,0.0,
411,2019-09-16 14:00:00,Medium,39.4,61.8,85.1,LIGHT,23.0,1018.0,83.0,2.0,céu pouco nublado,0.0,
412,2018-07-28 23:00:00,Medium,41.4,24.8,90.7,DARK,16.0,1018.0,93.0,0.0,céu claro,0.0,
413,2018-10-02 15:00:00,Medium,40.5,32.8,88.3,LIGHT,28.0,1020.0,14.0,4.0,céu claro,0.0,
414,2018-09-04 05:00:00,None,44.5,0.0,85.0,DARK,16.0,1012.0,100.0,1.0,algumas nuvens,0.0,
415,2019-06-05 15:00:00,High,33.5,50.1,76.7,LIGHT,17.0,1018.0,63.0,3.0,céu pouco nublado,0.0,
416,2018-08-31 18:00:00,High,44.7,34.1,85.7,LIGHT,26.0,1015.0,39.0,4.0,céu claro,0.0,
417,2019-08-20 01:00:00,Low,46.1,12.9,85.8,DARK,15.0,1018.0,100.0,2.0,,0.0,
418,2019-08-16 23:00:00,Low,42.2,11.8,89.3,DARK,18.0,1019.0,100.0,4.0,,0.0,
419,2019-09-17 22:00:00,Low,44.1,6.3,72.3,DARK,17.0,1016.0,100.0,3.0,,0.0,
420,2018-09-08 07:00:00,None,45.1,0.0,88.8,LIGHT,18.0,1013.0,68.0,3.0,nuvens dispersas,0.0,
421,2018-10-27 01:00:00,None,44.6,2.1,75.8,DARK,13.0,1014.0,76.0,3.0,,0.0,
422,2018-09-04 17:00:00,High,37.3,43.3,90.3,LIGHT,20.0,1012.0,82.0,3.0,algumas nuvens,0.0,
423,2018-09-18 07:00:00,Very_High,44.5,65.8,81.3,LOW_LIGHT,17.0,1016.0,100.0,0.0,,0.0,
424,2019-06-08 13:00:00,Medium,34.9,19.1,81.6,LIGHT,18.0,1021.0,63.0,5.0,,0.0,
425,2019-02-25 04:00:00,None,41.3,0.0,86.6,DARK,10.0,1028.0,58.0,5.0,céu claro,0.0,
426,2018-09-13 14:00:00,High,41.9,37.9,86.6,LIGHT,20.0,1020.0,73.0,2.0,céu claro,0.0,
427,2019-08-18 05:00:00,Low,48.6,18.7,80.7,DARK,18.0,1014.0,100.0,3.0,nuvens quebradas,0.0,
428,2019-02-17 10:00:00,None,33.7,5.5,93.3,LIGHT,13.0,1021.0,76.0,3.0,,0.0,
429,2018-10-05 02:00:00,None,37.4,0.0,94.4,DARK,10.0,1017.0,93.0,0.0,céu claro,0.0,
430,2018-08-28 06:00:00,None,45.8,1.5,90.2,DARK,17.0,1013.0,93.0,3.0,,0.0,
431,2019-07-04 01:00:00,None,39.6,6.0,88.2,DARK,17.0,1013.0,88.0,3.0,nuvens quebradas,0.0,
432,2018-08-15 16:00:00,High,34.9,78.7,91.2,LIGHT,23.0,1016.0,69.0,4.0,algumas nuvens,0.0,
433,2018-07-31 13:00:00,Low,41.1,9.3,83.3,LIGHT,22.0,1019.0,69.0,5.0,nuvens dispersas,0.0,
434,2018-10-09 10:00:00,Medium,39.6,39.6,88.3,LIGHT,20.0,1011.0,45.0,6.0,céu claro,0.0,
435,2018-09-13 04:00:00,None,42.4,0.0,86.6,DARK,14.0,1020.0,100.0,1.0,,0.0,
436,2019-07-05 11:00:00,Medium,33.1,39.6,92.3,LIGHT,20.0,1017.0,88.0,4.0,nuvens quebradas,0.0,
437,2019-06-25 20:00:00,Low,37.8,11.4,68.6,LOW_LIGHT,19.0,1016.0,82.0,4.0,,0.0,aguaceiros
